493;44;EDUC. UNIVERSITARIA;DEPENDIENTE;2512592;5173740;44254;0.9;10;1;=0;0;DEUDA DE 1 MES;11;SI
494;33;EDUC. UNIVERSITARIA;DEPENDIENTE;1554926;1857240;0;0.0;8;4;=7;2;SIN DEUDA;14;NO
496;47;EDUC. UNIVERSITARIA;DEPENDIENTE;1383885;3408958;0;0.0;7;2;=1;2;SIN DEUDA;6;NO
497;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1795360;2020050;0;0.0;8;10;=9;3;SIN DEUDA;15;NO
498;62;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;1236150;125967;10.2;2;5;=5;0;SIN DEUDA;7;NO
502;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1920064;4711251;4711251;100.0;7;1;=5;8;SIN DEUDA;17;NO
503;42;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;0;0.0;10;8;=0;4;SIN DEUDA;11;NO
504;82;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;104832;34.8;2;4;=9;6;SIN DEUDA;2;SI
507;34;EDUC. UNIVERSITARIA;DEPENDIENTE;2009900;301500;46919;15.6;1;8;=8;6;SIN DEUDA;4;NO
513;46;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;4;5;=9;9;SIN DEUDA;4;SI
514;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1818045;301500;0;0.0;10;5;=4;3;SIN DEUDA;21;SI
515;55;EDUC. UNIVERSITARIA;DEPENDIENTE;814050;301500;0;0.0;0;8;=2;0;SIN DEUDA;24;NO
516;67;EDUC. UNIVERSITARIA;DEPENDIENTE;3789855;301500;0;0.0;8;6;=10;2;SIN DEUDA;24;SI
518;47;EDUC. UNIVERSITARIA;DEPENDIENTE;5428004;301500;147560;48.9;1;6;=10;7;DEUDA DE 2 MESES;1;SI
519;49;EDUC. UNIVERSITARIA;DEPENDIENTE;1600965;301500;0;0.0;5;2;=3;7;SIN DEUDA;24;NO
523;31;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;1106583;1106583;100.0;7;9;=9;2;SIN DEUDA;9;NO
524;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1456326;301500;301500;100.0;2;0;=6;9;SIN DEUDA;10;NO
530;36;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;301500;1164;0.4;3;2;=9;4;SIN DEUDA;1;NO
534;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1374840;301500;150057;49.8;6;10;=10;8;SIN DEUDA;22;NO
541;43;EDUC. UNIVERSITARIA;DEPENDIENTE;1266300;301500;117862;39.1;9;2;=1;4;SIN DEUDA;22;NO
542;50;EDUC. UNIVERSITARIA;DEPENDIENTE;1266300;301500;0;0.0;8;8;=7;1;SIN DEUDA;1;NO
544;37;EDUC. UNIVERSITARIA;DEPENDIENTE;8173161;301500;0;0.0;4;10;=7;8;SIN DEUDA;15;NO
547;71;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;2;2;=6;4;SIN DEUDA;4;NO
549;40;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;301500;140469;46.6;8;8;=8;6;SIN DEUDA;15;SI
550;66;EDUC. UNIVERSITARIA;DEPENDIENTE;4864401;301500;0;0.0;1;3;=7;10;SIN DEUDA;16;NO
561;41;EDUC. UNIVERSITARIA;DEPENDIENTE;3336230;301500;12;0.0;2;2;=5;8;DEUDA DE 1 MES;17;SI
565;64;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;0;0.0;6;1;=3;3;SIN DEUDA;25;SI
566;51;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;8;8;=4;2;SIN DEUDA;14;SI
567;73;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;9;1;=6;6;SIN DEUDA;6;NO
568;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;8;2;=1;0;SIN DEUDA;9;NO
576;63;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;1;2;=2;7;SIN DEUDA;1;NO
578;31;EDUC. UNIVERSITARIA;DEPENDIENTE;1311525;301500;0;0.0;5;7;=7;4;SIN DEUDA;18;SI
583;36;EDUC. UNIVERSITARIA;DEPENDIENTE;814050;301500;0;0.0;2;10;=7;5;SIN DEUDA;3;NO
585;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1537650;301500;0;0.0;0;6;=10;2;SIN DEUDA;0;NO
588;74;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;8;10;=10;1;SIN DEUDA;14;NO
590;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;10;2;=10;10;DEUDA DE 2 MESES;20;SI
592;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1277480;301500;0;0.0;9;5;=3;4;SIN DEUDA;20;SI
594;46;EDUC. UNIVERSITARIA;DEPENDIENTE;6209999;506122;506122;100.0;2;5;=4;7;DEUDA DE 2 MESES;16;SI
595;42;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;0;8;=0;5;DEUDA DE 1 MES;17;NO
608;47;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;0;=4;6;SIN DEUDA;2;NO
609;49;EDUC. UNIVERSITARIA;DEPENDIENTE;1175850;301500;45364;15.0;5;4;=1;1;SIN DEUDA;15;NO
611;76;EDUC. UNIVERSITARIA;DEPENDIENTE;633150;2649136;2649136;100.0;0;4;=0;10;SIN DEUDA;22;NO
612;35;EDUC. UNIVERSITARIA;DEPENDIENTE;723600;819622;819622;100.0;1;10;=10;5;SIN DEUDA;0;SI
613;57;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;200635;66.2;5;3;=9;3;SIN DEUDA;10;SI
614;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;5;10;=0;7;SIN DEUDA;7;NO
616;66;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;300390;99.6;7;2;=2;4;DEUDA DE 1 MES;23;SI
619;50;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;6;9;=0;9;SIN DEUDA;15;NO
620;60;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;7;=7;9;DEUDA DE 1 MES;19;SI
621;50;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;44930;14.9;1;7;=0;2;SIN DEUDA;4;SI
622;55;EDUC. UNIVERSITARIA;DEPENDIENTE;4523504;301500;0;0.0;6;5;=1;7;SIN DEUDA;6;NO
623;61;EDUC. UNIVERSITARIA;DEPENDIENTE;859275;301500;0;0.0;3;9;=5;7;SIN DEUDA;25;SI
626;35;EDUC. UNIVERSITARIA;DEPENDIENTE;1347705;301500;130206;43.2;1;0;=8;6;DEUDA DE 2 MESES;13;SI
630;38;EDUC. UNIVERSITARIA;DEPENDIENTE;3165750;301500;70647;23.4;8;4;=5;3;SIN DEUDA;25;NO
637;34;EDUC. UNIVERSITARIA;DEPENDIENTE;820400;301500;0;0.0;10;5;=7;4;SIN DEUDA;24;SI
641;63;EDUC. UNIVERSITARIA;DEPENDIENTE;1357754;1733848;1733848;100.0;5;3;=3;0;DEUDA DE 1 MES;1;NO
645;69;EDUC. UNIVERSITARIA;DEPENDIENTE;1241860;509601;509601;100.0;5;10;=3;7;SIN DEUDA;24;NO
648;36;EDUC. UNIVERSITARIA;DEPENDIENTE;3166754;301500;220041;73.0;5;10;=3;4;DEUDA DE 1 MES;3;SI
651;35;EDUC. UNIVERSITARIA;DEPENDIENTE;994950;301500;130881;43.4;2;2;=4;9;SIN DEUDA;11;NO
655;68;EDUC. UNIVERSITARIA;DEPENDIENTE;1040175;301500;0;0.0;1;6;=7;8;DEUDA DE 2 MESES;6;SI
659;81;EDUC. UNIVERSITARIA;DEPENDIENTE;4070250;6681373;6681373;100.0;2;6;=2;9;SIN DEUDA;7;SI
662;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1546695;301500;0;0.0;6;5;=5;1;SIN DEUDA;7;NO
666;33;EDUC. UNIVERSITARIA;DEPENDIENTE;2383177;2675975;2675975;100.0;10;2;=6;2;DEUDA DE 2 MESES;6;NO
669;40;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;10;4;=2;8;SIN DEUDA;11;NO
670;38;EDUC. UNIVERSITARIA;DEPENDIENTE;4703400;301500;0;0.0;9;1;=1;0;DEUDA DE 1 MES;6;SI
671;53;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;233729;77.5;1;1;=8;1;SIN DEUDA;17;SI
673;32;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;85795;28.5;5;5;=5;7;SIN DEUDA;9;NO
674;33;EDUC. UNIVERSITARIA;DEPENDIENTE;1628100;471082;471082;100.0;2;8;=3;1;DEUDA DE 2 MESES;3;NO
675;49;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;6;=1;2;SIN DEUDA;0;SI
677;40;EDUC. UNIVERSITARIA;DEPENDIENTE;1600965;301500;91336;30.3;9;6;=0;0;SIN DEUDA;23;NO
682;67;EDUC. UNIVERSITARIA;DEPENDIENTE;1085400;301500;0;0.0;5;5;=6;7;SIN DEUDA;1;NO
683;66;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;0;4;=4;8;DEUDA DE 1 MES;13;NO
684;36;EDUC. UNIVERSITARIA;DEPENDIENTE;2397088;301500;0;0.0;7;1;=10;8;DEUDA DE 1 MES;22;NO
689;50;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;10;3;=0;2;SIN DEUDA;14;NO
690;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1702341;301500;0;0.0;10;9;=7;4;SIN DEUDA;18;SI
691;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;301500;100.0;9;7;=6;3;DEUDA DE 1 MES;3;SI
693;43;EDUC. UNIVERSITARIA;DEPENDIENTE;7116606;301500;0;0.0;9;4;=6;10;SIN DEUDA;21;NO
695;38;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;7;8;=0;7;SIN DEUDA;25;NO
699;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1130625;301500;0;0.0;5;3;=5;6;SIN DEUDA;18;SI
700;76;EDUC. UNIVERSITARIA;DEPENDIENTE;1365795;301500;0;0.0;3;9;=4;9;SIN DEUDA;25;NO
702;34;EDUC. UNIVERSITARIA;DEPENDIENTE;4305420;560790;560790;100.0;4;2;=2;8;SIN DEUDA;4;SI
705;46;EDUC. UNIVERSITARIA;DEPENDIENTE;1105887;810064;810064;100.0;10;5;=2;5;SIN DEUDA;13;NO
706;47;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;0;0;=3;6;SIN DEUDA;24;SI
707;53;EDUC. UNIVERSITARIA;DEPENDIENTE;3691735;301500;3027;1.0;8;9;=9;0;SIN DEUDA;1;NO
710;31;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;79849;26.5;10;8;=2;4;SIN DEUDA;21;NO
711;46;EDUC. UNIVERSITARIA;DEPENDIENTE;931635;301500;0;0.0;3;1;=5;8;SIN DEUDA;8;SI
712;64;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;3;6;=1;8;SIN DEUDA;9;SI
715;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;4;=0;10;SIN DEUDA;16;NO
719;32;EDUC. UNIVERSITARIA;DEPENDIENTE;1863270;301500;0;0.0;3;3;=3;2;SIN DEUDA;5;NO
721;39;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;8;2;=5;7;SIN DEUDA;15;SI
724;71;EDUC. UNIVERSITARIA;DEPENDIENTE;3280513;301500;0;0.0;6;8;=4;8;SIN DEUDA;24;NO
727;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1908911;1515936;1515936;100.0;10;2;=6;10;SIN DEUDA;12;NO
729;62;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;0;9;=7;8;DEUDA DE 1 MES;15;SI
735;46;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;3;1;=6;7;SIN DEUDA;23;NO
736;31;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;95527;31.7;10;10;=3;9;SIN DEUDA;8;SI
737;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;8;3;=4;0;SIN DEUDA;24;NO
739;60;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;162635;53.9;3;6;=6;2;SIN DEUDA;7;SI
741;32;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;21226;7.0;3;7;=9;9;SIN DEUDA;8;SI
743;34;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;384768;384768;100.0;8;5;=9;1;SIN DEUDA;23;SI
749;33;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;21370;7.1;10;4;=2;8;SIN DEUDA;19;SI
750;63;EDUC. UNIVERSITARIA;DEPENDIENTE;7236000;301500;0;0.0;9;4;=5;1;SIN DEUDA;23;SI
751;35;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;7;=1;5;SIN DEUDA;21;NO
752;39;EDUC. UNIVERSITARIA;DEPENDIENTE;1411020;301500;0;0.0;4;2;=10;5;SIN DEUDA;23;SI
755;59;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;301500;100.0;10;7;=2;5;SIN DEUDA;5;SI
757;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1836135;301500;0;0.0;5;3;=2;7;SIN DEUDA;8;SI
762;38;EDUC. UNIVERSITARIA;DEPENDIENTE;9046004;301500;0;0.0;0;5;=6;3;SIN DEUDA;16;SI
766;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;1;4;=4;8;SIN DEUDA;12;SI
770;48;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;190922;63.3;3;3;=1;8;SIN DEUDA;17;SI
772;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1629104;301500;0;0.0;5;3;=0;1;SIN DEUDA;9;NO
776;73;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;0;9;=1;10;SIN DEUDA;14;SI
781;77;EDUC. UNIVERSITARIA;DEPENDIENTE;1854225;301500;42584;14.1;9;1;=9;4;SIN DEUDA;13;SI
787;32;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;83455;27.7;8;6;=2;7;SIN DEUDA;23;NO
788;43;EDUC. UNIVERSITARIA;DEPENDIENTE;8870558;301500;4058;1.3;1;2;=4;2;SIN DEUDA;14;SI
790;68;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;8;1;=5;10;SIN DEUDA;23;SI
791;72;EDUC. UNIVERSITARIA;DEPENDIENTE;2407978;301500;0;0.0;10;5;=7;8;SIN DEUDA;19;SI
792;40;EDUC. UNIVERSITARIA;DEPENDIENTE;3338672;301500;120341;39.9;2;1;=7;6;SIN DEUDA;15;NO
793;51;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;257017;85.2;3;1;=0;7;SIN DEUDA;9;NO
796;35;EDUC. UNIVERSITARIA;DEPENDIENTE;542700;301500;0;0.0;7;9;=7;4;SIN DEUDA;8;NO
798;34;EDUC. UNIVERSITARIA;DEPENDIENTE;2000904;301500;4770;1.6;6;10;=10;4;SIN DEUDA;14;NO
799;59;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;0;0.0;3;9;=7;2;SIN DEUDA;19;SI
800;40;EDUC. UNIVERSITARIA;DEPENDIENTE;2261250;301500;0;0.0;8;5;=7;3;DEUDA DE 2 MESES;10;SI
802;61;EDUC. UNIVERSITARIA;DEPENDIENTE;1628100;301500;86108;28.6;5;0;=0;2;SIN DEUDA;9;SI
806;36;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;3;8;=9;3;DEUDA DE 1 MES;19;NO
807;49;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;6;10;=10;6;SIN DEUDA;18;SI
808;52;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;1107470;1107470;100.0;1;10;=8;2;SIN DEUDA;23;NO
811;57;EDUC. UNIVERSITARIA;DEPENDIENTE;2623050;301500;0;0.0;3;4;=3;5;SIN DEUDA;11;NO
815;34;EDUC. UNIVERSITARIA;DEPENDIENTE;1157760;301500;32984;10.9;3;7;=6;1;SIN DEUDA;5;NO
817;31;EDUC. UNIVERSITARIA;DEPENDIENTE;906508;301500;278031;92.2;1;9;=10;2;SIN DEUDA;22;SI
821;42;EDUC. UNIVERSITARIA;DEPENDIENTE;913545;301500;0;0.0;1;0;=4;5;SIN DEUDA;17;SI
823;39;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;10;5;=2;4;DEUDA DE 1 MES;0;NO
828;34;EDUC. UNIVERSITARIA;DEPENDIENTE;3165750;301500;157;0.1;8;9;=0;6;SIN DEUDA;8;NO
831;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;5;5;=9;5;SIN DEUDA;11;SI
834;55;EDUC. UNIVERSITARIA;DEPENDIENTE;4830030;301500;0;0.0;0;8;=0;10;DEUDA DE 2 MESES;7;SI
836;60;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;2;2;=9;7;SIN DEUDA;19;NO
837;37;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;6;3;=2;2;DEUDA DE 1 MES;2;NO
839;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;2;10;=10;10;SIN DEUDA;9;SI
840;44;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;4;6;=7;8;SIN DEUDA;11;NO
843;75;EDUC. UNIVERSITARIA;DEPENDIENTE;1067310;301500;0;0.0;8;0;=6;5;SIN DEUDA;14;NO
844;69;EDUC. UNIVERSITARIA;DEPENDIENTE;3699405;301500;0;0.0;4;3;=9;5;SIN DEUDA;22;SI
847;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;7;5;=7;8;SIN DEUDA;0;SI
849;50;EDUC. UNIVERSITARIA;DEPENDIENTE;606015;301500;0;0.0;8;7;=6;7;SIN DEUDA;8;SI
850;51;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;24;0.0;6;8;=5;1;DEUDA DE 1 MES;12;NO
853;43;EDUC. UNIVERSITARIA;DEPENDIENTE;922590;301500;0;0.0;10;2;=2;0;SIN DEUDA;8;SI
855;45;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;6;=0;9;SIN DEUDA;20;SI
858;44;EDUC. UNIVERSITARIA;DEPENDIENTE;1423647;301500;0;0.0;6;7;=9;8;DEUDA DE 1 MES;21;SI
860;62;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;5;=9;0;SIN DEUDA;21;NO
862;76;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;1;8;=8;2;SIN DEUDA;23;NO
867;32;EDUC. UNIVERSITARIA;DEPENDIENTE;2418769;301500;0;0.0;1;9;=3;1;SIN DEUDA;19;NO
869;36;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;230955;76.6;7;8;=3;5;DEUDA DE 2 MESES;5;NO
872;34;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;301500;645;0.2;5;6;=6;2;SIN DEUDA;1;SI
875;61;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;103360;34.3;0;0;=6;9;SIN DEUDA;24;SI
878;37;EDUC. UNIVERSITARIA;DEPENDIENTE;1810004;2918381;2918381;100.0;1;10;=10;6;SIN DEUDA;13;SI
881;51;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;9;0;=5;2;SIN DEUDA;23;NO
887;55;EDUC. UNIVERSITARIA;DEPENDIENTE;3115885;301500;0;0.0;0;2;=1;3;SIN DEUDA;17;SI
890;72;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;5;0;=3;10;SIN DEUDA;9;NO
891;66;EDUC. UNIVERSITARIA;DEPENDIENTE;551745;301500;0;0.0;7;8;=10;5;SIN DEUDA;19;SI
892;33;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;2;2;=8;3;SIN DEUDA;18;SI
893;78;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;10;2;=8;9;SIN DEUDA;23;SI
895;37;EDUC. UNIVERSITARIA;DEPENDIENTE;633150;301500;24289;8.1;4;7;=1;4;SIN DEUDA;16;NO
896;44;EDUC. UNIVERSITARIA;DEPENDIENTE;1673325;301500;119328;39.6;4;6;=8;7;SIN DEUDA;17;SI
897;74;EDUC. UNIVERSITARIA;DEPENDIENTE;3618000;301500;0;0.0;5;5;=0;0;SIN DEUDA;11;SI
901;45;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;8;4;=0;4;SIN DEUDA;15;NO
904;43;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;3;2;=4;8;SIN DEUDA;20;NO
909;35;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;0;3;=8;9;SIN DEUDA;11;SI
910;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1267304;426327;426327;100.0;1;0;=9;6;SIN DEUDA;1;SI
914;46;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;139836;46.4;8;2;=10;9;DEUDA DE 2 MESES;3;SI
915;48;EDUC. UNIVERSITARIA;DEPENDIENTE;1121580;301500;213432;70.8;10;7;=3;6;SIN DEUDA;20;NO
916;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1356524;301500;0;0.0;10;7;=4;9;SIN DEUDA;8;SI
917;60;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;2;10;=9;6;SIN DEUDA;8;NO
918;35;EDUC. UNIVERSITARIA;DEPENDIENTE;943104;301500;272411;90.4;1;9;=10;0;SIN DEUDA;19;SI
920;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1230120;301500;178796;59.3;5;8;=10;1;DEUDA DE 2 MESES;5;NO
921;65;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;301500;100.0;5;3;=7;0;SIN DEUDA;12;NO
923;59;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;451424;451424;100.0;5;0;=1;4;DEUDA DE 1 MES;24;SI
924;41;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;1691095;1691095;100.0;5;6;=6;0;DEUDA DE 2 MESES;3;SI
928;42;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;0;0.0;9;1;=4;2;SIN DEUDA;13;NO
932;52;EDUC. UNIVERSITARIA;DEPENDIENTE;1443492;301500;0;0.0;9;0;=6;6;SIN DEUDA;24;SI
933;45;EDUC. UNIVERSITARIA;DEPENDIENTE;3563730;498542;498542;100.0;2;6;=5;9;DEUDA DE 2 MESES;19;SI
935;50;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;0;0.0;4;4;=0;5;SIN DEUDA;4;SI
937;36;EDUC. UNIVERSITARIA;DEPENDIENTE;1655235;301500;0;0.0;1;8;=4;10;SIN DEUDA;25;NO
938;37;EDUC. UNIVERSITARIA;DEPENDIENTE;859275;301500;0;0.0;1;4;=9;9;DEUDA DE 1 MES;6;SI
941;33;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;10;0;=4;7;SIN DEUDA;8;SI
942;44;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;170788;56.6;1;8;=7;8;SIN DEUDA;2;SI
943;56;EDUC. UNIVERSITARIA;DEPENDIENTE;1564785;301500;0;0.0;0;9;=7;7;SIN DEUDA;7;NO
951;39;EDUC. UNIVERSITARIA;DEPENDIENTE;2984850;301500;0;0.0;6;1;=2;4;SIN DEUDA;0;SI
953;71;EDUC. UNIVERSITARIA;DEPENDIENTE;4522500;301500;0;0.0;6;10;=8;1;SIN DEUDA;14;NO
957;41;EDUC. UNIVERSITARIA;DEPENDIENTE;2713500;301500;0;0.0;7;0;=8;10;DEUDA DE 2 MESES;21;NO
958;68;EDUC. UNIVERSITARIA;DEPENDIENTE;1049220;301500;55633;18.5;8;1;=1;6;SIN DEUDA;21;SI
959;49;EDUC. UNIVERSITARIA;DEPENDIENTE;615060;301500;0;0.0;1;7;=8;0;DEUDA DE 1 MES;5;SI
962;79;EDUC. UNIVERSITARIA;DEPENDIENTE;524610;301500;0;0.0;8;2;=10;10;SIN DEUDA;18;NO
963;40;EDUC. UNIVERSITARIA;DEPENDIENTE;1103490;301500;0;0.0;4;2;=1;0;SIN DEUDA;20;SI
965;39;EDUC. UNIVERSITARIA;DEPENDIENTE;5020979;301500;0;0.0;2;6;=5;3;DEUDA DE 2 MESES;12;SI
973;51;EDUC. UNIVERSITARIA;DEPENDIENTE;9046004;301500;142833;47.4;10;5;=5;4;SIN DEUDA;8;SI
974;46;EDUC. UNIVERSITARIA;DEPENDIENTE;2654310;301500;222236;73.7;0;10;=4;8;SIN DEUDA;10;SI
978;59;EDUC. UNIVERSITARIA;DEPENDIENTE;4071254;301500;0;0.0;2;0;=7;8;DEUDA DE 1 MES;19;NO
983;34;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;0;0.0;1;3;=10;9;DEUDA DE 1 MES;3;SI
984;73;EDUC. UNIVERSITARIA;DEPENDIENTE;587925;301500;0;0.0;8;5;=2;7;SIN DEUDA;0;SI
988;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1809000;301500;0;0.0;8;5;=3;8;SIN DEUDA;5;SI
989;53;EDUC. UNIVERSITARIA;DEPENDIENTE;1356750;301500;48632;16.1;0;6;=7;0;SIN DEUDA;5;NO
990;38;EDUC. UNIVERSITARIA;DEPENDIENTE;3764791;301500;0;0.0;2;3;=10;8;SIN DEUDA;19;NO
992;40;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;27551;9.1;1;5;=0;2;SIN DEUDA;18;NO
994;46;EDUC. UNIVERSITARIA;DEPENDIENTE;904500;301500;69713;23.1;9;6;=10;1;SIN DEUDA;5;NO
995;48;EDUC. UNIVERSITARIA;DEPENDIENTE;944054;2460415;2460415;100.0;0;4;=2;7;SIN DEUDA;0;SI
996;55;EDUC. UNIVERSITARIA;DEPENDIENTE;723600;301500;0;0.0;2;10;=1;6;SIN DEUDA;4;NO
997;87;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;200965;65.7;9;3;=5;10;SIN DEUDA;5;NO
1000;38;EDUC. UNIVERSITARIA;DEPENDIENTE;1920064;4711251;4711251;100.0;3;1;=1;1;DEUDA DE 2 MESES;14;NO
1001;42;EDUC. UNIVERSITARIA;DEPENDIENTE;750735;301500;0;0.0;0;7;=4;9;SIN DEUDA;22;NO
1002;82;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;104832;34.8;3;5;=0;6;DEUDA DE 1 MES;9;NO
1005;34;EDUC. UNIVERSITARIA;DEPENDIENTE;2009900;301500;46919;15.6;10;3;=5;1;SIN DEUDA;10;SI
1011;46;EDUC. UNIVERSITARIA;DEPENDIENTE;416070;301500;0;0.0;7;0;=2;9;SIN DEUDA;14;NO
